ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,User-ID,Book-Rating
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,225087,0
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,227447,0
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,229011,0
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,232131,0
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,238526,0
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,245827,0
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,268110,6
0316285269,White Oleander : A Novel,Janet Fitch,1999,Little Brown &amp; Co,11676,8
0316285269,White Oleander : A Novel,Janet Fitch,1999,Little Brown &amp; Co,35857,0
0316285269,White Oleander : A Novel,Janet Fitch,1999,Little Brown &amp; Co,189516,0
0316285269,White Oleander : A Novel,Janet Fitch,1999,Little Brown &amp; Co,258534,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,6575,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,12538,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,16795,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,23768,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,30735,8
0449910237,Moo,Jane Smiley,1996,Ballantine Books,32773,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,35857,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,36609,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,36836,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,56447,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,56959,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,61619,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,69078,7
0449910237,Moo,Jane Smiley,1996,Ballantine Books,69971,6
0449910237,Moo,Jane Smiley,1996,Ballantine Books,76352,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,78783,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,88733,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,92979,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,95359,8
0449910237,Moo,Jane Smiley,1996,Ballantine Books,102967,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,105979,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,114868,4
0449910237,Moo,Jane Smiley,1996,Ballantine Books,123981,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,140000,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,141493,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,141710,6
0449910237,Moo,Jane Smiley,1996,Ballantine Books,142524,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,143415,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,150968,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,166596,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,170229,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,188010,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,189334,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,211426,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,222296,7
0449910237,Moo,Jane Smiley,1996,Ballantine Books,225810,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,232131,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,234623,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,238120,0
0449910237,Moo,Jane Smiley,1996,Ballantine Books,252695,9
0449910237,Moo,Jane Smiley,1996,Ballantine Books,268110,8
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,36836,0
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,83637,0
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,87141,9
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,127914,0
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,171118,0
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,203968,0
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,231857,7
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,251422,0
0399131493,Red Storm Rising,Tom Clancy,1986,Putnam Publishing Group,262998,0
0870212850,The Hunt for Red October,Tom Clancy,1984,Naval Institute Press,52584,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,2276,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,7158,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,8936,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,11676,5
0446609404,Cradle and All,James Patterson,2001,Warner Vision,12538,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,16795,8
0446609404,Cradle and All,James Patterson,2001,Warner Vision,23768,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,35050,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,35859,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,37950,5
0446609404,Cradle and All,James Patterson,2001,Warner Vision,49109,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,52584,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,55492,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,59172,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,63394,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,69042,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,78973,8
0446609404,Cradle and All,James Patterson,2001,Warner Vision,79186,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,82893,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,87141,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,101876,8
0446609404,Cradle and All,James Patterson,2001,Warner Vision,102967,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,112001,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,114414,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,115120,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,119575,6
0446609404,Cradle and All,James Patterson,2001,Warner Vision,123981,9
0446609404,Cradle and All,James Patterson,2001,Warner Vision,124487,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,124942,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,125519,10
0446609404,Cradle and All,James Patterson,2001,Warner Vision,135149,6
0446609404,Cradle and All,James Patterson,2001,Warner Vision,136252,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,141710,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,144531,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,147847,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,153662,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,156150,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,167471,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,175003,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,178667,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,180651,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,185233,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,186570,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,206534,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,221445,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,225810,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,230249,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,232945,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,234828,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,238557,6
0446609404,Cradle and All,James Patterson,2001,Warner Vision,242299,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,247752,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,252071,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,258534,10
0446609404,Cradle and All,James Patterson,2001,Warner Vision,260897,5
0446609404,Cradle and All,James Patterson,2001,Warner Vision,261829,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,263460,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,263877,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,265115,10
0446609404,Cradle and All,James Patterson,2001,Warner Vision,265313,0
0446609404,Cradle and All,James Patterson,2001,Warner Vision,274308,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,6251,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,8681,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,11676,7
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,24921,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,43246,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,69078,7
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,78973,6
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,106225,5
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,149908,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,160819,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,173415,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,189334,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,196077,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,231237,7
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,235282,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,238120,0
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,239584,7
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,255489,6
0451523652,Pride and Prejudice,Jane Austen,1988,New Amer Library Classics,43246,0
0451523652,Pride and Prejudice,Jane Austen,1988,New Amer Library Classics,194669,0
0451523652,Pride and Prejudice,Jane Austen,1988,New Amer Library Classics,201526,8
0385297548,Blessings,Belva Plain,1989,Delacorte Press,11676,6
0385297548,Blessings,Belva Plain,1989,Delacorte Press,102967,0
0385297548,Blessings,Belva Plain,1989,Delacorte Press,225087,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,11676,10
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,35857,8
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,78783,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,98391,8
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,150968,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,153662,9
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,182086,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,225087,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,226545,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,247447,0
0671014218,The Mulberry Tree,Jude Deveraux,2002,Atria Books,254465,7
0316693707,Kiss the Girls,James Patterson,1995,Little Brown and Company,26544,0
0316693707,Kiss the Girls,James Patterson,1995,Little Brown and Company,100459,8
0316693707,Kiss the Girls,James Patterson,1995,Little Brown and Company,212898,0
0316693707,Kiss the Girls,James Patterson,1995,Little Brown and Company,230249,0
0316693707,Kiss the Girls,James Patterson,1995,Little Brown and Company,235105,0
0316693707,Kiss the Girls,James Patterson,1995,Little Brown and Company,235842,0
0679781307,The Reader,Carol Brown Janeway,1998,Random House Inc,219546,0
0679781307,The Reader,Carol Brown Janeway,1998,Random House Inc,255218,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,3363,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,7346,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,11676,8
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,12538,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,16795,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,16916,10
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,21014,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,25981,5
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,26544,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,35050,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,35859,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,36606,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,36836,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,38023,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,39773,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,43246,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,43842,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,51450,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,55492,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,56447,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,68555,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,69232,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,78783,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,87141,8
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,92547,10
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,107784,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,110973,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,113270,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,147847,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,150124,10
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,153662,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,155495,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,166123,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,170634,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,177072,9
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,190459,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,190925,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,205735,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,208671,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,224764,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,225810,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,226545,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,230496,10
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,235842,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,238781,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,238961,7
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,241980,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,247752,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,250184,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,251613,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,261829,7
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,265115,0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,265313,0
0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam,31315,8
0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam,39646,0
0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam,85993,0
0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam,115120,0
0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam,130474,9
0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam,235105,0
1566193087,Wuthering Heights,Emily Bronte,1994,Dorset Press,11676,10
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,11676,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,51450,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,98391,10
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,111947,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,144531,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,177458,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,182993,10
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,204864,8
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,208406,9
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,209373,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,221445,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,230496,0
0385335555,Tell No One,HARLAN COBEN,2001,Delacorte Press,239584,0
0449700895,Homecoming,Cynthia Voigt,1983,Fawcett Books,173291,10
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,7346,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,8936,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,14521,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,16795,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,35859,8
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,43842,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,73394,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,76352,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,78783,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,79186,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,85993,10
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,100846,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,104636,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,106225,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,114414,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,115490,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,119575,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,125692,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,127359,6
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,131402,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,136205,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,148744,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,159033,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,166123,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,177072,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,187517,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,214786,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,225810,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,227447,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,227705,8
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,232131,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,232945,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,246655,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,247447,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,253821,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,256407,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,258185,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,258534,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,262399,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,265115,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,265313,0
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,274308,0
0451210638,A Case of Need,Michael Crichton,2003,Signet Book,8936,0
0451210638,A Case of Need,Michael Crichton,2003,Signet Book,11676,9
0451210638,A Case of Need,Michael Crichton,2003,Signet Book,56856,7
0451210638,A Case of Need,Michael Crichton,2003,Signet Book,69232,0
0451210638,A Case of Need,Michael Crichton,2003,Signet Book,178181,0
0451210638,A Case of Need,Michael Crichton,2003,Signet Book,231210,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,6575,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,13273,9
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,14422,10
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,16634,9
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,21014,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,26535,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,29259,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,31315,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,35859,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,36606,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,36609,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,43246,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,52584,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,53174,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,60244,8
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,69078,7
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,89602,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,95359,9
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,98741,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,110973,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,113519,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,114988,7
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,115490,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,128696,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,129074,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,129716,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,135149,5
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,141710,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,147965,10
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,153662,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,169663,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,189334,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,195694,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,200226,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,204864,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,224349,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,227447,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,231237,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,236757,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,239584,10
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,242299,6
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,251394,0
015100692X,The Crimson Petal and the White,Michel Faber,2002,Harcourt,265889,9
0060158638,The Bean Trees,Barbara Kingsolver,1988,Harpercollins,135045,0
0060158638,The Bean Trees,Barbara Kingsolver,1988,Harpercollins,148744,0
037541178X,While I Was Gone,SUE MILLER,2000,Ballantine Books,60244,0
037541178X,While I Was Gone,SUE MILLER,2000,Ballantine Books,100459,7
037541178X,While I Was Gone,SUE MILLER,2000,Ballantine Books,187517,6
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,13552,8
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,16795,8
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,40889,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,40943,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,75860,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,76352,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,78783,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,144531,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,148744,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,156467,10
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,163804,6
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,177090,8
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,180586,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,185233,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,190925,0
0446353957,Mirror Image,Sandra Brown,1990,Warner Books,200674,0
